c,margin_cap,conf_gap,max_rows,allow_promote_risky,allow_demote_core,oof_qwk,oof_lift_vs_step25,test_l1,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,pub_dist,pri_dist
1.0,0.025,0.08,6,True,False,0.6604670010804797,-0.0007935572987531891,0.1651238139319602,6,2,4,-0.3333333333333333,0,0,4,5,"{1: 126, 2: 58, 3: 57, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.04,6,False,False,0.6604670010804797,-0.0007935572987531891,0.17183522332793336,6,2,4,-0.3333333333333333,0,0,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.04,6,True,False,0.6604670010804797,-0.0007935572987531891,0.17183522332793336,6,2,4,-0.3333333333333333,0,0,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.06,6,False,False,0.6604670010804797,-0.0007935572987531891,0.17183522332793336,6,2,4,-0.3333333333333333,0,0,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.06,6,True,False,0.6604670010804797,-0.0007935572987531891,0.17183522332793336,6,2,4,-0.3333333333333333,0,0,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 32, 5: 23}"
2.0,0.06,0.14,15,False,True,0.6604590435746109,-0.0008015148046219833,0.14890771408427203,15,8,7,0.06666666666666667,0,5,3,3,"{1: 124, 2: 60, 3: 57, 4: 36, 5: 21}","{1: 136, 2: 63, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.14,15,True,True,0.6604590435746109,-0.0008015148046219833,0.14890771408427203,15,8,7,0.06666666666666667,0,5,3,3,"{1: 124, 2: 60, 3: 57, 4: 36, 5: 21}","{1: 136, 2: 63, 3: 44, 4: 33, 5: 22}"
2.0,0.04,0.1,15,False,True,0.6604590435746109,-0.0008015148046219833,0.15561912348024518,15,8,7,0.06666666666666667,0,6,4,5,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
2.0,0.04,0.1,15,True,True,0.6604590435746109,-0.0008015148046219833,0.15561912348024518,15,8,7,0.06666666666666667,0,6,4,5,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
2.0,0.04,0.08,15,False,True,0.6604590435746109,-0.0008015148046219833,0.17519092802591996,15,8,7,0.06666666666666667,0,6,10,11,"{1: 126, 2: 62, 3: 55, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 32, 5: 22}"
2.0,0.04,0.08,15,True,True,0.6604590435746109,-0.0008015148046219833,0.17519092802591996,15,8,7,0.06666666666666667,0,6,10,11,"{1: 126, 2: 62, 3: 55, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 32, 5: 22}"
2.0,0.04,0.04,15,False,True,0.6604590435746109,-0.0008015148046219833,0.18917617046011098,15,8,7,0.06666666666666667,0,6,15,15,"{1: 127, 2: 65, 3: 51, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
2.0,0.04,0.04,15,True,True,0.6604590435746109,-0.0008015148046219833,0.18917617046011098,15,8,7,0.06666666666666667,0,6,15,15,"{1: 127, 2: 65, 3: 51, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
2.0,0.04,0.06,15,False,True,0.6604590435746109,-0.0008015148046219833,0.18917617046011098,15,8,7,0.06666666666666667,0,6,15,15,"{1: 127, 2: 65, 3: 51, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
2.0,0.04,0.06,15,True,True,0.6604590435746109,-0.0008015148046219833,0.18917617046011098,15,8,7,0.06666666666666667,0,6,15,15,"{1: 127, 2: 65, 3: 51, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
2.0,0.04,0.14,8,False,False,0.6604577731179317,-0.0008027852613011754,0.14555200938628546,8,4,4,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.14,8,True,False,0.6604577731179317,-0.0008027852613011754,0.14555200938628546,8,4,4,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.14,10,False,False,0.6604577731179317,-0.0008027852613011754,0.14555200938628546,8,4,4,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.14,10,True,False,0.6604577731179317,-0.0008027852613011754,0.14555200938628546,8,4,4,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.14,12,False,False,0.6604577731179317,-0.0008027852613011754,0.14555200938628546,8,4,4,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.14,12,True,False,0.6604577731179317,-0.0008027852613011754,0.14555200938628546,8,4,4,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.14,15,False,False,0.6604577731179317,-0.0008027852613011754,0.14555200938628546,8,4,4,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.14,15,True,False,0.6604577731179317,-0.0008027852613011754,0.14555200938628546,8,4,4,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
0.5,0.08,0.1,10,False,True,0.6604485446537676,-0.0008120137254653548,0.16233053287621838,10,4,6,-0.2,0,3,9,8,"{1: 125, 2: 62, 3: 56, 4: 34, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
0.5,0.08,0.1,10,True,True,0.6604485446537676,-0.0008120137254653548,0.16233053287621838,10,4,6,-0.2,0,3,9,8,"{1: 125, 2: 62, 3: 56, 4: 34, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.1,10,False,True,0.6604485446537676,-0.0008120137254653548,0.16568623757420492,10,5,5,0.0,0,4,10,8,"{1: 126, 2: 62, 3: 54, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.1,10,True,True,0.6604485446537676,-0.0008120137254653548,0.16568623757420492,10,5,5,0.0,0,4,10,8,"{1: 126, 2: 62, 3: 54, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
1.0,0.06,0.1,10,False,True,0.6604485446537676,-0.0008120137254653548,0.16568623757420495,10,5,5,0.0,0,4,9,8,"{1: 125, 2: 63, 3: 54, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
1.0,0.06,0.1,10,True,True,0.6604485446537676,-0.0008120137254653548,0.16568623757420495,10,5,5,0.0,0,4,9,8,"{1: 125, 2: 63, 3: 54, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
0.5,0.08,0.08,10,False,True,0.6604485446537676,-0.0008120137254653548,0.16847951862994678,10,4,6,-0.2,0,3,10,10,"{1: 126, 2: 62, 3: 54, 4: 35, 5: 21}","{1: 140, 2: 60, 3: 45, 4: 31, 5: 22}"
0.5,0.08,0.08,10,True,True,0.6604485446537676,-0.0008120137254653548,0.16847951862994678,10,4,6,-0.2,0,3,10,10,"{1: 126, 2: 62, 3: 54, 4: 35, 5: 21}","{1: 140, 2: 60, 3: 45, 4: 31, 5: 22}"
2.0,0.06,0.04,10,False,True,0.6604485446537676,-0.0008120137254653548,0.17519092802591996,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 60, 3: 55, 4: 35, 5: 21}","{1: 141, 2: 59, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.04,10,True,True,0.6604485446537676,-0.0008120137254653548,0.17519092802591996,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 60, 3: 55, 4: 35, 5: 21}","{1: 141, 2: 59, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.06,10,False,True,0.6604485446537676,-0.0008120137254653548,0.17519092802591996,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 60, 3: 55, 4: 35, 5: 21}","{1: 141, 2: 59, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.06,10,True,True,0.6604485446537676,-0.0008120137254653548,0.17519092802591996,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 60, 3: 55, 4: 35, 5: 21}","{1: 141, 2: 59, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.08,10,False,True,0.6604485446537676,-0.0008120137254653548,0.17519092802591996,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 60, 3: 55, 4: 35, 5: 21}","{1: 141, 2: 59, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.08,10,True,True,0.6604485446537676,-0.0008120137254653548,0.17519092802591996,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 60, 3: 55, 4: 35, 5: 21}","{1: 141, 2: 59, 3: 44, 4: 32, 5: 22}"
1.0,0.06,0.08,10,False,True,0.6604485446537676,-0.0008120137254653548,0.1785466327239065,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 60, 3: 55, 4: 35, 5: 21}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
1.0,0.06,0.08,10,True,True,0.6604485446537676,-0.0008120137254653548,0.1785466327239065,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 60, 3: 55, 4: 35, 5: 21}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
1.0,0.06,0.04,10,False,True,0.6604485446537676,-0.0008120137254653548,0.17854663272390653,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 61, 3: 53, 4: 36, 5: 21}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
1.0,0.06,0.04,10,True,True,0.6604485446537676,-0.0008120137254653548,0.17854663272390653,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 61, 3: 53, 4: 36, 5: 21}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
1.0,0.06,0.06,10,False,True,0.6604485446537676,-0.0008120137254653548,0.17854663272390653,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 61, 3: 53, 4: 36, 5: 21}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
1.0,0.06,0.06,10,True,True,0.6604485446537676,-0.0008120137254653548,0.17854663272390653,10,5,5,0.0,0,4,10,10,"{1: 127, 2: 61, 3: 53, 4: 36, 5: 21}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
0.5,0.08,0.04,10,False,True,0.6604485446537676,-0.0008120137254653548,0.18190233742189313,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 61, 3: 53, 4: 36, 5: 21}","{1: 143, 2: 56, 3: 44, 4: 33, 5: 22}"
0.5,0.08,0.04,10,True,True,0.6604485446537676,-0.0008120137254653548,0.18190233742189313,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 61, 3: 53, 4: 36, 5: 21}","{1: 143, 2: 56, 3: 44, 4: 33, 5: 22}"
0.5,0.08,0.06,10,False,True,0.6604485446537676,-0.0008120137254653548,0.18190233742189313,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 61, 3: 53, 4: 36, 5: 21}","{1: 143, 2: 56, 3: 44, 4: 33, 5: 22}"
0.5,0.08,0.06,10,True,True,0.6604485446537676,-0.0008120137254653548,0.18190233742189313,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 61, 3: 53, 4: 36, 5: 21}","{1: 143, 2: 56, 3: 44, 4: 33, 5: 22}"
0.5,0.08,0.1,12,False,False,0.6604432218564835,-0.0008173365227494012,0.15841240453598704,12,4,8,-0.3333333333333333,0,0,5,6,"{1: 125, 2: 60, 3: 57, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 44, 4: 31, 5: 23}"
0.5,0.08,0.1,12,True,False,0.6604432218564835,-0.0008173365227494012,0.15841240453598704,12,4,8,-0.3333333333333333,0,0,5,6,"{1: 125, 2: 60, 3: 57, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 44, 4: 31, 5: 23}"
0.5,0.08,0.08,12,False,False,0.6604432218564835,-0.0008173365227494012,0.17183522332793336,12,4,8,-0.3333333333333333,0,0,11,9,"{1: 128, 2: 59, 3: 56, 4: 33, 5: 22}","{1: 139, 2: 61, 3: 46, 4: 29, 5: 23}"
0.5,0.08,0.08,12,True,False,0.6604432218564835,-0.0008173365227494012,0.17183522332793336,12,4,8,-0.3333333333333333,0,0,11,9,"{1: 128, 2: 59, 3: 56, 4: 33, 5: 22}","{1: 139, 2: 61, 3: 46, 4: 29, 5: 23}"
0.5,0.08,0.04,12,False,False,0.6604432218564835,-0.0008173365227494012,0.18525804211987965,12,4,8,-0.3333333333333333,0,0,12,12,"{1: 128, 2: 60, 3: 55, 4: 33, 5: 22}","{1: 143, 2: 58, 3: 43, 4: 31, 5: 23}"
0.5,0.08,0.04,12,True,False,0.6604432218564835,-0.0008173365227494012,0.18525804211987965,12,4,8,-0.3333333333333333,0,0,12,12,"{1: 128, 2: 60, 3: 55, 4: 33, 5: 22}","{1: 143, 2: 58, 3: 43, 4: 31, 5: 23}"
0.5,0.08,0.06,12,False,False,0.6604432218564835,-0.0008173365227494012,0.18525804211987965,12,4,8,-0.3333333333333333,0,0,12,12,"{1: 128, 2: 60, 3: 55, 4: 33, 5: 22}","{1: 143, 2: 58, 3: 43, 4: 31, 5: 23}"
0.5,0.08,0.06,12,True,False,0.6604432218564835,-0.0008173365227494012,0.18525804211987965,12,4,8,-0.3333333333333333,0,0,12,12,"{1: 128, 2: 60, 3: 55, 4: 33, 5: 22}","{1: 143, 2: 58, 3: 43, 4: 31, 5: 23}"
2.0,0.025,0.1,12,False,True,0.6604393156879464,-0.0008212426912864723,0.14890771408427203,12,6,6,0.0,0,5,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.1,12,True,True,0.6604393156879464,-0.0008212426912864723,0.14890771408427203,12,6,6,0.0,0,5,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.08,12,False,True,0.6604393156879464,-0.0008212426912864723,0.1684795186299468,12,6,6,0.0,0,5,7,7,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.08,12,True,True,0.6604393156879464,-0.0008212426912864723,0.1684795186299468,12,6,6,0.0,0,5,7,7,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.04,12,False,True,0.6604393156879464,-0.0008212426912864723,0.17910905636615124,12,6,6,0.0,0,5,11,12,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
2.0,0.025,0.04,12,True,True,0.6604393156879464,-0.0008212426912864723,0.17910905636615124,12,6,6,0.0,0,5,11,12,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
2.0,0.025,0.06,12,False,True,0.6604393156879464,-0.0008212426912864723,0.17910905636615124,12,6,6,0.0,0,5,11,12,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
2.0,0.025,0.06,12,True,True,0.6604393156879464,-0.0008212426912864723,0.17910905636615124,12,6,6,0.0,0,5,11,12,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
0.5,0.025,0.1,6,False,True,0.6603959556216793,-0.000864602757553623,0.14555200938628546,6,3,3,0.0,0,2,0,2,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.1,6,True,True,0.6603959556216793,-0.000864602757553623,0.14555200938628546,6,3,3,0.0,0,2,0,2,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.08,6,False,True,0.6603959556216793,-0.000864602757553623,0.1522634187822586,6,3,3,0.0,0,2,4,2,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.08,6,True,True,0.6603959556216793,-0.000864602757553623,0.1522634187822586,6,3,3,0.0,0,2,4,2,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.04,6,False,True,0.6603959556216793,-0.000864602757553623,0.1651238139319602,6,3,3,0.0,0,2,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.04,6,True,True,0.6603959556216793,-0.000864602757553623,0.1651238139319602,6,3,3,0.0,0,2,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.06,6,False,True,0.6603959556216793,-0.000864602757553623,0.1651238139319602,6,3,3,0.0,0,2,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.06,6,True,True,0.6603959556216793,-0.000864602757553623,0.1651238139319602,6,3,3,0.0,0,2,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.1,8,False,True,0.6603906635639236,-0.0008698948153093022,0.14555200938628549,8,3,5,-0.25,0,3,2,1,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.1,8,True,True,0.6603906635639236,-0.0008698948153093022,0.14555200938628549,8,3,5,-0.25,0,3,2,1,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.08,8,False,True,0.6603906635639236,-0.0008698948153093022,0.1651238139319602,8,3,5,-0.25,0,3,5,6,"{1: 126, 2: 59, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.08,8,True,True,0.6603906635639236,-0.0008698948153093022,0.1651238139319602,8,3,5,-0.25,0,3,5,6,"{1: 126, 2: 59, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.04,8,False,True,0.6603906635639236,-0.0008698948153093022,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
2.0,0.015,0.04,8,True,True,0.6603906635639236,-0.0008698948153093022,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
2.0,0.015,0.06,8,False,True,0.6603906635639236,-0.0008698948153093022,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
2.0,0.015,0.06,8,True,True,0.6603906635639236,-0.0008698948153093022,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
0.5,0.08,0.14,8,False,True,0.6603867237968715,-0.0008738345823614546,0.14555200938628549,8,2,6,-0.5,0,2,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.08,0.14,8,True,True,0.6603867237968715,-0.0008738345823614546,0.14555200938628549,8,2,6,-0.5,0,2,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
2.0,0.08,0.14,8,False,True,0.6603867237968715,-0.0008738345823614546,0.14890771408427203,8,3,5,-0.25,0,2,3,3,"{1: 124, 2: 60, 3: 57, 4: 36, 5: 21}","{1: 136, 2: 63, 3: 44, 4: 33, 5: 22}"
2.0,0.08,0.14,8,True,True,0.6603867237968715,-0.0008738345823614546,0.14890771408427203,8,3,5,-0.25,0,2,3,3,"{1: 124, 2: 60, 3: 57, 4: 36, 5: 21}","{1: 136, 2: 63, 3: 44, 4: 33, 5: 22}"
1.0,0.08,0.1,8,False,True,0.6603867237968715,-0.0008738345823614546,0.16233053287621838,8,3,5,-0.25,0,2,8,8,"{1: 125, 2: 62, 3: 55, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
1.0,0.08,0.1,8,True,True,0.6603867237968715,-0.0008738345823614546,0.16233053287621838,8,3,5,-0.25,0,2,8,8,"{1: 125, 2: 62, 3: 55, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.1,8,False,True,0.6603867237968715,-0.0008738345823614546,0.16512381393196018,8,4,4,0.0,0,3,8,8,"{1: 126, 2: 60, 3: 56, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
2.0,0.06,0.1,8,True,True,0.6603867237968715,-0.0008738345823614546,0.16512381393196018,8,4,4,0.0,0,3,8,8,"{1: 126, 2: 60, 3: 56, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
2.0,0.08,0.1,8,False,True,0.6603867237968715,-0.0008738345823614546,0.16512381393196018,8,3,5,-0.25,0,2,8,8,"{1: 126, 2: 60, 3: 56, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
2.0,0.08,0.1,8,True,True,0.6603867237968715,-0.0008738345823614546,0.16512381393196018,8,3,5,-0.25,0,2,8,8,"{1: 126, 2: 60, 3: 56, 4: 35, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
1.0,0.08,0.04,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17183522332793336,8,3,5,-0.25,0,2,8,8,"{1: 126, 2: 61, 3: 54, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
1.0,0.08,0.04,8,True,True,0.6603867237968715,-0.0008738345823614546,0.17183522332793336,8,3,5,-0.25,0,2,8,8,"{1: 126, 2: 61, 3: 54, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
1.0,0.08,0.06,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17183522332793336,8,3,5,-0.25,0,2,8,8,"{1: 126, 2: 61, 3: 54, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
1.0,0.08,0.06,8,True,True,0.6603867237968715,-0.0008738345823614546,0.17183522332793336,8,3,5,-0.25,0,2,8,8,"{1: 126, 2: 61, 3: 54, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
1.0,0.08,0.08,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17183522332793336,8,3,5,-0.25,0,2,8,8,"{1: 126, 2: 61, 3: 54, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
1.0,0.08,0.08,8,True,True,0.6603867237968715,-0.0008738345823614546,0.17183522332793336,8,3,5,-0.25,0,2,8,8,"{1: 126, 2: 61, 3: 54, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.04,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.04,8,True,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.06,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.06,8,True,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.08,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.08,8,True,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.08,0.04,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,3,5,-0.25,0,2,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.08,0.04,8,True,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,3,5,-0.25,0,2,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.08,0.06,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,3,5,-0.25,0,2,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.08,0.06,8,True,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,3,5,-0.25,0,2,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
2.0,0.08,0.08,8,False,True,0.6603867237968715,-0.0008738345823614546,0.17519092802591996,8,3,5,-0.25,0,2,8,8,"{1: 127, 2: 59, 3: 55, 4: 36, 5: 21}","{1: 141, 2: 58, 3: 44, 4: 33, 5: 22}"
