lookup_id,lookup_type,lookup_value,s2_found,s2_error,s2_paper_id,s2_title,s2_venue,s2_year,s2_reference_count,s2_citation_count,s2_influential_citation_count,s2_publication_types,s2_fields_of_study,s2_is_open_access
DOI:10.1145/3531130.3532458,doi,10.1145/3531130.3532458,True,,1e873cd6fc40bfd0d6f724d103cf28576b25d17d,A direct computational interpretation of second-order arithmetic via update recursion,Logic in Computer Science,2022.0,15.0,2.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3532469,doi,10.1145/3531130.3532469,True,,f874dff9d89bfde709e93383785e937b022aad7f,Resource approximation for the λμ-calculus,Logic in Computer Science,2022.0,34.0,4.0,0.0,JournalArticle|Book|Conference,Computer Science,False
DOI:10.1145/3531130.3532484,doi,10.1145/3531130.3532484,True,,b69f706ec5641da8e4657da0707958b0ae9992da,A first-order completeness result about characteristic Boolean algebras in classical realizability,Logic in Computer Science,2022.0,12.0,0.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3532488,doi,10.1145/3531130.3532488,True,,2d771724b90ff280da05811a3a204803726ffa36,A Functorial Excursion Between Algebraic Geometry and Linear Logic,Logic in Computer Science,2022.0,40.0,3.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3532498,doi,10.1145/3531130.3532498,True,,049d08137bf7fbba8f08805b002771bb98848240,When Locality Meets Preservation,Logic in Computer Science,2022.0,30.0,1.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533326,doi,10.1145/3531130.3533326,True,,10a2c0e0ae19df89546b46ac91f520e7b1d051fc,Transducers of polynomial growth,Logic in Computer Science,2022.0,8.0,22.0,5.0,JournalArticle|Book|Conference|Review,Computer Science,False
DOI:10.1145/3531130.3533328,doi,10.1145/3531130.3533328,True,,6258d4f1eab9295c47fd7fd74d4f5076c462a3d5,On the Skolem Problem and the Skolem Conjecture,Logic in Computer Science,2022.0,32.0,21.0,1.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533329,doi,10.1145/3531130.3533329,True,,9355773fd941c7befed8e7829983f38d82ac1979,On the Satisfiability of Context-free String Constraints with Subword-Ordering,Logic in Computer Science,2022.0,39.0,5.0,0.0,JournalArticle|Book|Conference,Computer Science,False
DOI:10.1145/3531130.3533330,doi,10.1145/3531130.3533330,True,,4d666d422b9654c19deecf66c3789096e4c70ce0,Computable PAC Learning of Continuous Features,Logic in Computer Science,2022.0,21.0,8.0,0.0,Book|JournalArticle|Conference,Computer Science,False
DOI:10.1145/3531130.3533332,doi,10.1145/3531130.3533332,True,,3ff179a5c750d2c11b53a16ec30f8971b1e6d4fa,Quantum Expectation Transformers for Cost Analysis,Logic in Computer Science,2022.0,30.0,19.0,4.0,JournalArticle|Book|Conference,Computer Science|Physics,True
DOI:10.1145/3531130.3533333,doi,10.1145/3531130.3533333,True,,b75704c3fc8168a03a3c3905d12d6a086b07352a,Solvability of orbit-finite systems of linear equations,Logic in Computer Science,2022.0,38.0,4.0,1.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533336,doi,10.1145/3531130.3533336,True,,8eb24c750e0b173e04fc05d299693ab8e9802ee6,The boundedness and zero isolation problems for weighted automata over nonnegative rationals,Logic in Computer Science,2022.0,44.0,9.0,1.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533337,doi,10.1145/3531130.3533337,True,,5b167264fe0d7571933b86d59eb5bdd83dc36260,Logical Foundations of Quantitative Equality,Logic in Computer Science,2022.0,50.0,11.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533338,doi,10.1145/3531130.3533338,True,,0e4388d2c0bfd7c8f2955f4eb11e1ba3af4e1073,On Almost-Uniform Generation of SAT Solutions: The power of 3-wise independent hashing,Logic in Computer Science,2022.0,20.0,7.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533339,doi,10.1145/3531130.3533339,True,,1244925f9ada2ad7dea2b16e8c40a35b6020640c,Size measures and alphabetic equivalence in the μ-calculus,Logic in Computer Science,2022.0,29.0,5.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533342,doi,10.1145/3531130.3533342,True,,fb57745680228b139d20290622e0b685e44b73f7,Active learning for sound negotiations✱,Logic in Computer Science,2021.0,50.0,1.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533343,doi,10.1145/3531130.3533343,True,,1ddabc3439512b864122acfad90386b28cf6b25a,Abstractions for the local-time semantics of timed automata: a foundation for partial-order methods,Logic in Computer Science,2022.0,41.0,11.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533344,doi,10.1145/3531130.3533344,True,,d37a761f6f16f6f23d7da76dbcf1b4a1545b4d9b,On the strength of Sherali-Adams and Nullstellensatz as propositional proof systems,Electron. Colloquium Comput. Complex.,2022.0,34.0,6.0,0.0,JournalArticle|Book,Computer Science,False
DOI:10.1145/3531130.3533345,doi,10.1145/3531130.3533345,True,,08cdbeb592c797069b6397412ad0ce0ed0d22e89,The Complexity of Bidirected Reachability in Valence Systems,Logic in Computer Science,2021.0,58.0,7.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533346,doi,10.1145/3531130.3533346,True,,1b152347c6da825fc17e81a800c0eedb14591560,Ramsey Quantifiers over Automatic Structures: Complexity and Applications to Verification,Logic in Computer Science,2022.0,36.0,5.0,2.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533347,doi,10.1145/3531130.3533347,True,,628c6ef5a04583df1c50c50997fb9fe9dab7142e,Syllepsis in Homotopy Type Theory,Logic in Computer Science,2021.0,28.0,5.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533349,doi,10.1145/3531130.3533349,True,,c65daec7d54409c928e983f8bf7be3d1b92927b0,Treelike Decompositions for Transductions of Sparse Graphs,Logic in Computer Science,2022.0,31.0,12.0,1.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533351,doi,10.1145/3531130.3533351,True,,9712fcd4d631336a1985535746edfffc5fda5122,Probabilistic Verification Beyond Context-Freeness,Logic in Computer Science,2022.0,34.0,2.0,1.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533352,doi,10.1145/3531130.3533352,True,,fc2752d37c1da638a7472abb146be2259e4f3d2c,Zigzag normalisation for associative n-categories,Logic in Computer Science,2022.0,41.0,6.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533353,doi,10.1145/3531130.3533353,True,,a913ea49eb91f3a5c373ebcbe46dd421e2c5ef80,Smooth approximations and CSPs over finitely bounded homogeneous structures,Logic in Computer Science,2020.0,71.0,29.0,7.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533354,doi,10.1145/3531130.3533354,True,,7344afce246e9f5d92999692e03a808f369d597a,Reasoning on Data Words over Numeric Domains,Logic in Computer Science,2022.0,50.0,7.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533355,doi,10.1145/3531130.3533355,True,,ab8894a6fbf4564704061b7ad5761fc6ab5ab3aa,Probability monads with submonads of deterministic states,Logic in Computer Science,2022.0,38.0,9.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533356,doi,10.1145/3531130.3533356,True,,3613f792683a2a6841d4ed3e9e2e6ef74cd5e9b4,Stable graphs of bounded twin-width,Logic in Computer Science,2021.0,47.0,38.0,5.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533357,doi,10.1145/3531130.3533357,True,,d85c95ad7b3086310b38a1c847bacedfeacc748c,Lower Bounds for the Reachability Problem in Fixed Dimensional VASSes,Logic in Computer Science,2022.0,23.0,14.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533358,doi,10.1145/3531130.3533358,True,,bceb615b154cecea36915dc6f0b6e07e75ae76cd,Zero-One Laws and Almost Sure Valuations of First-Order Logic in Semiring Semantics,Logic in Computer Science,2022.0,19.0,16.0,1.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533359,doi,10.1145/3531130.3533359,True,,32a15574ece0d3b56d92ccc2b5ee308fa65d5537,Greatest HITs: Higher inductive types in coinductive definitions via induction under clocks,Logic in Computer Science,2021.0,65.0,16.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533361,doi,10.1145/3531130.3533361,True,,7c45f12086d638ddcb02de0b9805180ab08565b6,Curry and Howard Meet Borel,Logic in Computer Science,2022.0,61.0,14.0,1.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533363,doi,10.1145/3531130.3533363,True,,007487e20d2dc8ae123e3355fff8f96df40fc32c,A Type Theory for Strictly Unital ∞-Categories,Logic in Computer Science,2020.0,38.0,14.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533364,doi,10.1145/3531130.3533364,True,,8074092804bf5a6fc6a1c1c58df4391ad519fa2c,Efficient Construction of Reversible Transducers from Regular Transducer Expressions,Logic in Computer Science,2022.0,23.0,4.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533365,doi,10.1145/3531130.3533365,True,,f981263d2bfedbee55623d45171dd291c2682e51,Monoidal Streams for Dataflow Programming,Logic in Computer Science,2022.0,102.0,13.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533366,doi,10.1145/3531130.3533366,True,,7b2049eface75fbbbcf356d5da2310dd7b5307ca,Beyond Nonexpansive Operations in Quantitative Algebraic Reasoning,Logic in Computer Science,2022.0,21.0,11.0,1.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533367,doi,10.1145/3531130.3533367,True,,39b1ba76e81792fee573ef0fa0449478bc5101d0,Model Checking on Interpretations of Classes of Bounded Local Cliquewidth,Logic in Computer Science,2022.0,40.0,18.0,1.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533368,doi,10.1145/3531130.3533368,True,,7ae729d9daa4d35182dc6c2c0cb9f0ed4d331a1a,Separating LREC from LFP,Logic in Computer Science,2021.0,19.0,1.0,1.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533369,doi,10.1145/3531130.3533369,True,,40cc1f817137b4dddcddf8638b0682d4923c9258,Deciding Hyperproperties Combined with Functional Specifications,Logic in Computer Science,2022.0,45.0,14.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533370,doi,10.1145/3531130.3533370,True,,63ebf9d215f2af42c392910f759ac3b9d278ce29,"Concrete categories and higher-order recursion: With applications including probability, differentiability, and full abstraction",Logic in Computer Science,2022.0,58.0,6.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3531130.3533371,doi,10.1145/3531130.3533371,True,,4bc0733dfc704cdf0b894dd0c2fef32040fdc7e1,The Regular Languages of First-Order Logic with One Alternation,Logic in Computer Science,2022.0,39.0,2.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533372,doi,10.1145/3531130.3533372,True,,b41defc0d07d949fdb763803ee3799c5a5394687,Geometric decision procedures and the VC dimension of linear arithmetic theories,Logic in Computer Science,2022.0,54.0,7.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3531130.3533373,doi,10.1145/3531130.3533373,True,,7aee7217e7a139c3f439cfb8f7abe97eb71d0750,Linear-Algebraic Models of Linear Logic as Categories of Modules over Σ-Semirings✱,Logic in Computer Science,2022.0,36.0,4.0,0.0,Book|JournalArticle|Conference,Computer Science,False
DOI:10.1145/3531130.3533374,doi,10.1145/3531130.3533374,True,,b7baf022d2ec73682c6fbc44135e3ade40bca0d5,Graded Monads and Behavioural Equivalence Games,Logic in Computer Science,2022.0,44.0,15.0,2.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3531130.3533375,doi,10.1145/3531130.3533375,True,,7a4020060d7faa30fa6cb87585ee1323c4afcb3d,Bouncing Threads for Circular and Non-Wellfounded Proofs: Towards Compositionality with Circular Proofs,Logic in Computer Science,2022.0,43.0,25.0,1.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3661814.3662068,doi,10.1145/3661814.3662068,True,,1ed9eadf81bbe6cad67df4537592238a25d6f73d,Local consistency as a reduction between constraint satisfaction problems,Logic in Computer Science,2023.0,68.0,28.0,8.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3661814.3662069,doi,10.1145/3661814.3662069,True,,6fa5b18fea385a47b1f17d9d782302d3c96f7034,1-in-3 vs. Not-All-Equal: Dichotomy of a broken promise,Logic in Computer Science,2024.0,51.0,7.0,1.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3661814.3662071,doi,10.1145/3661814.3662071,True,,59c4fe0eb04e0eed0cd68e0fe9ef42e2ce848883,The Complexity of Resilience Problems via Valued Constraint Satisfaction Problems,Logic in Computer Science,2023.0,61.0,5.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3661814.3662072,doi,10.1145/3661814.3662072,True,,8346940037bff0dd021038ed631c889bd154a695,Injective hardness condition for PCSPs,Logic in Computer Science,2024.0,30.0,4.0,1.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3661814.3662073,doi,10.1145/3661814.3662073,True,,1a007e746a9def19aa4411ee79953448f0702c49,Determinisation and Unambiguisation of Polynomially-Ambiguous Rational Weighted Automata,Logic in Computer Science,2023.0,33.0,5.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3661814.3662074,doi,10.1145/3661814.3662074,False,,,,,,,,,,,
DOI:10.1145/3661814.3662075,doi,10.1145/3661814.3662075,True,,7876f5184a0fb3fa202b5fac11e1b0cfe4a7b705,Concurrent Games over Relational Structures: The Origin of Game Comonads,Logic in Computer Science,2024.0,36.0,2.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3661814.3662077,doi,10.1145/3661814.3662077,True,,409f8b95a76655736340463b3a1139d11d3633c2,Delooping cyclic groups with lens spaces in homotopy type theory,Logic in Computer Science,2024.0,23.0,3.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3661814.3662078,doi,10.1145/3661814.3662078,True,,94b6cc3a078efc0a46f00bab88521a787434cdbd,Diagrammatic Algebra of First Order Logic,Logic in Computer Science,2024.0,88.0,8.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3661814.3662080,doi,10.1145/3661814.3662080,True,,94e98c82eb433202e12fc8b6596a6ef24ef69802,Deterministic Sub-exponential Algorithm for Discounted-sum Games with Unary Weights,Logic in Computer Science,2024.0,35.0,1.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3661814.3662081,doi,10.1145/3661814.3662081,True,,a85e47901a0b67442d1982610dbe18f44cc65e89,Linear Termination is Undecidable,Logic in Computer Science,2024.0,39.0,1.0,0.0,Book|JournalArticle|Conference,Computer Science,False
DOI:10.1145/3661814.3662082,doi,10.1145/3661814.3662082,True,,5b0480e38aee60504dd2f4c6467708e518f27368,"Dot-depth three, return of the J-class",Logic in Computer Science,2024.0,61.0,3.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3661814.3662083,doi,10.1145/3661814.3662083,True,,f849f871155df5825afb1a4fb915ba1cbba5aa05,Rank-decreasing transductions,Logic in Computer Science,2024.0,26.0,1.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3661814.3662084,doi,10.1145/3661814.3662084,True,,d61b43c8d1c5abbc738d593805d1b10e17c0c88b,A Completeness Theorem for Probabilistic Regular Expressions,Logic in Computer Science,2023.0,59.0,3.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3661814.3662085,doi,10.1145/3661814.3662085,True,,4e9234856345ed22a1649e061caa45d17cf6cd5e,Separation and Encodability in Mixed Choice Multiparty Sessions,Logic in Computer Science,2024.0,64.0,11.0,2.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3661814.3662088,doi,10.1145/3661814.3662088,True,,0721b7dd881884610052168dd8e823b942d82b89,Minimal Equational Theories for Quantum Circuits,Logic in Computer Science,2023.0,27.0,15.0,1.0,JournalArticle|Book|Conference,Computer Science|Physics,False
DOI:10.1145/3661814.3662089,doi,10.1145/3661814.3662089,True,,1f406c4c6b56e5bf654acdaeec06fa621fff43e5,Model Checking Disjoint-Paths Logic on Topological-Minor-Free Graph Classes,Logic in Computer Science,2023.0,59.0,10.0,0.0,Book|JournalArticle|Conference,Computer Science,False
DOI:10.1145/3661814.3662090,doi,10.1145/3661814.3662090,True,,39fc98235a4379795d14f93a656d20526b1651c9,Discounted-Sum Automata with Real-Valued Discount Factors,Logic in Computer Science,2024.0,38.0,2.0,0.0,Book|JournalArticle|Conference,Computer Science,False
DOI:10.1145/3661814.3662092,doi,10.1145/3661814.3662092,True,,1768c1ad86ee79184fc5cf1521c1aef986922801,An Analysis of Symmetry in Quantitative Semantics,Logic in Computer Science,2024.0,30.0,2.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3661814.3662093,doi,10.1145/3661814.3662093,True,,63bf778069e2db092926dd52afaa6a5994f0c5d7,Are Targeted Messages More Effective?,Logic in Computer Science,2024.0,45.0,3.0,0.0,Book|JournalArticle|Conference,Computer Science,True
DOI:10.1145/3661814.3662094,doi,10.1145/3661814.3662094,True,,b92c2e25710200ce14b13174709899e69f3c8e95,Elementary first-order model checking for sparse graphs,Logic in Computer Science,2024.0,40.0,3.0,0.0,JournalArticle|Book|Conference,Computer Science|Mathematics,True
DOI:10.1145/3661814.3662096,doi,10.1145/3661814.3662096,True,,80a781e8ad3a29c23f3ce55acd7c3e41c8c51027,Bounded-Memory Strategies in Partial-Information Games,Logic in Computer Science,2024.0,42.0,4.0,0.0,JournalArticle|Book|Conference,Computer Science,True
DOI:10.1145/3661814.3662098,doi,10.1145/3661814.3662098,True,,9ad91aa5d462de8df04568e284bb775313998ed3,"Braids, Twists, Trace and Duality in Combinatory Algebras",Logic in Computer Science,2024.0,43.0,3.0,0.0,JournalArticle|Book|Conference,Computer Science,False
