source_split,id,title,score,p1,p2,p3,p4,p5,source,text_out,error
train,1708,Verified Erasure Correction in Coq with MathComp and VST.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1709,Sound Automation of Magic Wands.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1711,FORQ-Based Language Inclusion Formal Testing.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1712,From Spot 2.0 to Spot 2.10: What&apos;s New?,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1713,Reasoning About Data Trees Using CHCs.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,1714,PoS4MPC: Automated Security Policy Synthesis for Secure Multi-party Computation.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,1715,Neural Network Precision Tuning Using Stochastic Arithmetic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1716,Information Flow Guided Synthesis.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1719,A Scalable Shannon Entropy Estimator.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1720,RINO: Robust INner and Outer Approximated Reachability of Neural Networks Controlled Systems.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1721,MoGym: Using Formal Models for Training and Verifying Decision-making Agents.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1722,Verifying Fairness in Quantum Machine Learning.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1724,MLTL Multi-type (MLTLM): A Logic for Reasoning About Signals of Different Types.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1726,Affine Loop Invariant Generation via Matrix Algebra.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1727,Trainify: A CEGAR-Driven Training and Verification Framework for Safe Deep Reinforcement Learning.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,1728,Specification-Guided Learning of Nash Equilibria with High Social Welfare.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,1729,Abstraction-Refinement for Hierarchical Probabilistic Models.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1730,"Capture, Analyze, Diagnose: Realizability Checking Of Requirements in FRET.",2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,1731,Verified Numerical Methods for Ordinary Differential Equations.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1732,The Lattice-Theoretic Essence of Property Directed Reachability Analysis.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1734,Automated Expected Amortised Cost Analysis of Probabilistic Data Structures.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1735,Divide-and-Conquer Determinization of Büchi Automata Based on SCC Decomposition.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1738,Murxla: A Modular and Highly Extensible API Fuzzer for SMT Solvers.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1739,Even Faster Conflicts and Lazier Reductions for String Solvers.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1740,Synthesis and Analysis of Petri Nets from Causal Specifications.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1741,Example Guided Synthesis of Linear Approximations for Neural Network Verification.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,1742,Verifying Neural Networks Against Backdoor Attacks.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1743,"UCLID5: Multi-modal Formal Modeling, Verification, and Synthesis.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1744,Minimal Multi-Layer Modifications of Deep Neural Networks.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,1745,A Billion SMT Queries a Day (Invited Paper).,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1746,Differentiable Logics for Neural Network Training and Verification.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1748,Synthesizing Fair Decision Trees via Iterative Constraint Solving.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,1749,"Front Matter, Table of Contents, Preface, Conference Organization.",1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1750,STLmc: Robust STL Model Checking of Hybrid Systems Using SMT.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1751,End-to-End Mechanized Proof of an eBPF Virtual Machine for Micro-controllers.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1752,Finding Smart Contract Vulnerabilities with ConCert&apos;s Property-Based Testing Framework.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1755,"4th International Workshop on Formal Methods for Blockchains, FMBC@CAV 2022, Haifa, Israel, August 11, 2022",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1756,"Software Verification and Formal Methods for ML-Enabled Autonomous Systems - 5th International Workshop, FoMLAS 2022, and 15th International Workshop, NSV 2022, Haifa, Israel, July 31 - August 1, and August 11, 2022, Proceedings",5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1758,Stateless Model Checking Under a Reads-Value-From Equivalence.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1759,Fast Zone-Based Algorithms for Reachability in Pushdown Timed Automata.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1760,Lower-Bound Synthesis Using Loop Specialization and Max-SMT.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1762,IMITATOR 3: Synthesis of Timing Parameters Beyond Decidability.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1763,PAYNT: A Tool for Inductive Synthesis of Probabilistic Programs.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1765,JavaSMT 3: Interacting with SMT Solvers in Java.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1766,Causality-Based Game Solving.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,1769,Debugging Network Reachability with Blocked Paths.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1770,Counting Minimal Unsatisfiable Subsets.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1772,LLMC: Verifying High-Performance Software.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1774,Verified Cryptographic Code for Everybody.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1775,Efficient SMT-Based Analysis of Failure Propagation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1776,Program Sketching by Automatically Generating Mocks from Tests.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1777,Using Coq to Enforce the Checks-Effects-Interactions Pattern in DeepSEA Smart Contracts (Short Paper).,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1779,Diffy: Inductive Reasoning of Array Programs Using Difference Invariants.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1781,Towards a Trustworthy Semantics-Based Language Framework via Proof Generation.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1782,Model-Checking Structured Context-Free Languages.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1783,Automated Safety Verification of Programs Invoking Neural Networks.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1784,"Checking Data-Race Freedom of GPU Kernels, Compositionally.",1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1786,Rigorous Roundoff Error Analysis of Probabilistic Floating-Point Computations.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1787,Programmable Program Synthesis.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1788,Towards Verified Price Oracles for Decentralized Exchange Protocols.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1789,Towards Contract Modules for the Tezos Blockchain (Short Paper).,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1790,Product Programs in the Wild: Retrofitting Program Verifiers to Check Information Flow Security.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1792,Counterexample-Guided Partial Bounding for Recursive Function Synthesis.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1793,Money Grows on (Proof-)Trees: The Formal FA1.2 Ledger Standard.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1794,"Not All Bugs Are Created Equal, But Robust Reachability Can Tell the Difference.",1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1795,Model Checking ømega-Regular Properties with Decoupled Search.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1796,Balancing Automation and Control for Formal Verification of Microprocessors.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1797,Robustness Verification of Quantum Classifiers.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1798,Model-Free Reinforcement Learning for Branching Markov Decision Processes.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1799,Foundations of Fine-Grained Explainability.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1801,Synthesis with Asymptotic Resource Bounds.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1805,Delay-Bounded Scheduling Without Delay!,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1807,Enforcing Almost-Sure Reachability in POMDPs.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1808,Runtime Monitors for Markov Decision Processes.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1809,PEREGRiNN: Penalized-Relaxation Greedy Neural Network Verifier.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1810,Algebraic Program Analysis.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1811,GenMC: A Model Checker for Weak Memory Models.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1815,HybridSynchAADL: Modeling and Formal Analysis of Virtually Synchronous CPSs in AADL.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1818,ATLAS: Automated Amortised Complexity Analysis of Self-adjusting Data Structures.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1819,"Gillian, Part II: Real-World Verification for JavaScript and C.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1820,Pono: A Flexible and Extensible SMT-Based Model Checker.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1821,Automatically Tailoring Abstract Interpretation to Custom Usage Scenarios.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1822,Learning Union of Integer Hypercubes with Queries - (with Applications to Monadic Decomposition).,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,1823,"Functional Correctness of C Implementations of Dijkstra&apos;s, Kruskal&apos;s, and Prim&apos;s Algorithms.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1825,GPU Acceleration of Bounded Model Checking with ParaFROST.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1826,Formally Validating a Practical Verification Condition Generator.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1829,Ghost Signals: Verifying Termination of Busy Waiting - Verifying Termination of Busy Waiting.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1830,Scalable Polyhedral Verification of Recurrent Neural Networks.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1831,CoqQFBV: A Scalable Certified SMT Quantifier-Free Bit-Vector Solver.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1832,DNNV: A Framework for Deep Neural Network Verification.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1833,SceneChecker: Boosting Scenario Verification Using Symmetry Abstractions.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1836,Constraint-Based Relational Verification.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1839,Gobra: Modular Specification and Verification of Go Programs.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1840,"Front Matter, Table of Contents, Preface, Conference Organization.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1841,Automatic Generation and Validation of Instruction Encoders and Decoders.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1842,An Iterative Scheme of Safe Reinforcement Learning for Nonlinear Systems via Barrier Certificate Generation.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1843,Progress in Certifying Hardware Model Checking Results.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1844,Effective Hybrid System Falsification Using Monte Carlo Tree Search Guided by QB-Robustness.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1845,BDD4BNN: A BDD-Based Quantitative Analysis Framework for Binarized Neural Networks.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,1846,Reflections on Termination of Linear Loops.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1847,"Computer Aided Verification - 33rd International Conference, CAV 2021, Virtual Event, July 20-23, 2021, Proceedings, Part I",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1848,"Computer Aided Verification - 33rd International Conference, CAV 2021, Virtual Event, July 20-23, 2021, Proceedings, Part II",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1849,"3rd International Workshop on Formal Methods for Blockchains, FMBC@CAV 2021, Los Angeles, California, USA (Virtual Conference), July 18-19, 2021",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1850,Reachability Analysis Using Message Passing over Tree Decompositions.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1852,End-to-End Formal Verification of Ethereum 2.0 Deposit Smart Contract.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1853,SeQuaiA: A Scalable Tool for Semi-Quantitative Analysis of Chemical Reaction Networks.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1854,A Novel Approach for Solving the BMI Problem in Barrier Certificates Generation.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1855,Synthesis of Super-Optimized Smart Contracts Using Max-SMT.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1856,Good-Enough Synthesis.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1857,Stratified Abstraction of Access Control Policies.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,1858,Improved Geometric Path Enumeration for Verifying ReLU Neural Networks.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,1860,RTLola Cleared for Take-Off: Monitoring Autonomous Aircraft.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1861,Global PAC Bounds for Learning Discrete Time Markov Chains.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,1862,Approximate Counting of Minimal Unsatisfiable Subsets.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1863,AEON: Attractor Bifurcation Analysis of Parametrised Boolean Networks.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1864,Qualitative Controller Synthesis for Consumption Markov Decision Processes.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1866,Checking Qualitative Liveness Properties of Replicated Systems with Stochastic Scheduling.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1867,Towards Verifying the Bitcoin-S Library (Short Paper).,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1868,A Blockchain Model in Tamarin and Formal Analysis of Hash Time Lock Contract.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1869,Formal Specification and Model Checking of the Tendermint Blockchain Synchronization Protocol (Short Paper).,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1870,Reasoning over Permissions Regions in Concurrent Separation Logic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1871,Stochastic Games with Lexicographic Reachability-Safety Objectives.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,1872,Program Synthesis Using Deduction-Guided Reinforcement Learning.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,1874,Automata Tutor v3.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1875,PIRK: Scalable Interval Reachability Analysis for High-Dimensional Nonlinear Systems.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1876,Recursive Data Structures in SPARK.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1878,Fast and Guaranteed Safe Controller Synthesis for Nonlinear Vehicle Models.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1879,Unbounded-Time Safety Verification of Stochastic Differential Dynamics.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1880,AdamMC: A Model Checker for Petri Nets with Transits against Flow-LTL.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1881,Realizing ømega-regular Hyperproperties.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1882,Formal Analysis and Redesign of a Neural Network-Based Aircraft Taxiing System with VerifAI.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,1883,Nonlinear Craig Interpolant Generation.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1884,Synthesizing JIT Compilers for In-Kernel DSLs.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1885,Manthan: A Data-Driven Approach for Boolean Function Synthesis.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1886,Certifying Certainty and Uncertainty in Approximate Membership Query Structures.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1888,Optimistic Value Iteration.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1889,SAW: A Tool for Safety Analysis of Weakly-Hard Systems.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1891,Inter-Blockchain Protocols with the Isabelle Infrastructure Framework.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,1892,Towards Model Checking Real-World Software-Defined Networks.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,1897,"PRISM-games 3.0: Stochastic Game Verification with Concurrency, Equilibria and Time.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
