id,title,venue,year,authors,doi,source_split,doi_norm,s2_id,first_surname,has_authors,title_len,author_count,oa_doi_found,openalex_error,oa_doi_id,oa_doi_title,oa_doi_year,oa_doi_cited_by_count,oa_doi_referenced_works_count,oa_doi_fwci,oa_doi_is_retracted,source_title,source_year,oa_title_found,title_search_error,title_match_score,title_year_delta,oa_title_id,openalex_doi,oa_title_title,oa_title_year,oa_title_cited_by_count,oa_title_referenced_works_count,oa_title_fwci,oa_title_is_retracted,oa_found,oa_source,oa_id,oa_year,oa_cited_by_count,oa_referenced_works_count,oa_fwci,oa_is_retracted,oa_title_match_score,oa_title_year_delta,oa_type,oa_type_crossref,abstract_source,abstract_len,has_abstract,s2_fields_of_study,s2_publication_types,doi_lookup_id,doi_lookup_type,doi_lookup_value,doi_s2_found,doi_s2_error,doi_s2_paper_id,doi_s2_title,doi_s2_venue,doi_s2_year,doi_s2_reference_count,doi_s2_citation_count,doi_s2_influential_citation_count,doi_s2_publication_types,doi_s2_fields_of_study,doi_s2_is_open_access,id_lookup_id,id_lookup_type,id_lookup_value,id_s2_found,id_s2_error,id_s2_paper_id,id_s2_title,id_s2_venue,id_s2_year,id_s2_reference_count,id_s2_citation_count,id_s2_influential_citation_count,id_s2_publication_types,id_s2_fields_of_study,id_s2_is_open_access,s2_found,s2_source,s2_reference_count,s2_citation_count,s2_influential_citation_count,s2_year,s2_is_open_access,s2_venue,crossref_found,crossref_error,crossref_title,crossref_publisher,crossref_type,crossref_subjects,crossref_subject_count,crossref_reference_count,crossref_is_referenced_by_count,crossref_license_count,crossref_has_abstract,coci_found,coci_error,coci_citation_count,log_oa_cited_by_count,log_oa_referenced_works_count,log_oa_fwci,log_s2_reference_count,log_s2_citation_count,log_s2_influential_citation_count,log_crossref_reference_count,log_crossref_is_referenced_by_count,log_coci_citation_count,paper_age,best_citation_count,best_reference_count,citation_velocity,citation_count_mean,citation_disagreement,citation_source_count,influential_ratio,external_found_count,top_s2_field,top_s2_pub_type,crossref_primary_subject,concept_has_logic,concept_has_ai,concept_has_asp,log_best_citation_count,best_citation_count_global_pct,best_citation_count_venue_pct,best_citation_count_year_pct,best_citation_count_venue_year_pct,log_best_reference_count,best_reference_count_global_pct,best_reference_count_venue_pct,best_reference_count_year_pct,best_reference_count_venue_year_pct,log_citation_velocity,citation_velocity_global_pct,citation_velocity_venue_pct,citation_velocity_year_pct,citation_velocity_venue_year_pct,oa_fwci_global_pct,oa_fwci_venue_pct,oa_fwci_year_pct,oa_fwci_venue_year_pct,s2_influential_citation_count_global_pct,s2_influential_citation_count_venue_pct,s2_influential_citation_count_year_pct,s2_influential_citation_count_venue_year_pct
1973,Extending nuXmv with Timed Transition Systems and Timed Temporal Properties.,cav,2019,"Alessandro Cimatti, Alberto Griggio, Enrico Magnago, Marco Roveri, Stefano Tonetta",10.1007/978-3-030-25540-4_21,train,10.1007/978-3-030-25540-4_21,,cimatti,1,76,5,True,,https://openalex.org/W2958068121,Extending nuXmv with Timed Transition Systems and Timed Temporal Properties,2019.0,28.0,27.0,7.8245,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2958068121,2019.0,28.0,27.0,7.8245,False,0.0,,book-chapter,,s2_abstract,1125,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25540-4_21,doi,10.1007/978-3-030-25540-4_21,True,,b77e69c3336f244f256a4b357e9b661e4203fae2,Extending nuXmv with Timed Transition Systems and Timed Temporal Properties,International Conference on Computer Aided Verification,2019.0,30.0,28.0,2.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,30.0,28.0,2.0,2019.0,True,International Conference on Computer Aided Verification,True,,Extending nuXmv with Timed Transition Systems and Timed Temporal Properties,Springer International Publishing,book-chapter,,0.0,26.0,22.0,1.0,0.0,True,,19.0,3.367295829986474,3.332204510175204,2.177531943990483,3.4339872044851463,3.367295829986474,1.0986122886681098,3.295836866004329,3.1354942159291497,2.995732273553991,8,28.0,30.0,3.5,24.25,4.5,4,0.07142857142857142,4,computer science,journalarticle,none,0,1,0,3.367295829986474,0.8938953488372093,0.8093434343434344,0.8523985239852399,0.7835051546391752,3.4339872044851463,0.4934593023255814,0.42297979797979796,0.5239852398523985,0.4845360824742268,1.5040773967762742,0.8795421511627907,0.7859848484848485,0.8523985239852399,0.7835051546391752,0.936751497005988,0.8072445019404916,0.9477611940298507,0.865979381443299,0.8355421686746988,0.7323113207547169,0.7990196078431373,0.7621951219512195
1974,Verifying Hyperliveness.,cav,2019,"Norine Coenen, Bernd Finkbeiner, César Sánchez, Leander Tentrup",10.1007/978-3-030-25540-4_7,train,10.1007/978-3-030-25540-4_7,,coenen,1,24,4,True,,https://openalex.org/W3024763028,Verifying Hyperliveness,2019.0,63.0,34.0,8.5384,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W3024763028,2019.0,63.0,34.0,8.5384,False,0.0,,book-chapter,,s2_abstract,1381,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25540-4_7,doi,10.1007/978-3-030-25540-4_7,True,,7685a090436df8c87f813ca2b7a584d344297973,Verifying Hyperliveness,International Conference on Computer Aided Verification,2020.0,32.0,76.0,7.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,32.0,76.0,7.0,2020.0,True,International Conference on Computer Aided Verification,True,,Verifying Hyperliveness,Springer International Publishing,book-chapter,,0.0,31.0,50.0,1.0,0.0,True,,46.0,4.1588830833596715,3.5553480614894135,2.255325756509785,3.4965075614664802,4.343805421853684,2.0794415416798357,3.4657359027997265,3.9318256327243257,3.8501476017100584,8,76.0,34.0,9.5,58.75,13.59840676942217,4,0.09210526315789473,4,computer science,journalarticle,none,0,1,0,4.343805421853684,0.981468023255814,0.9608585858585859,0.977859778597786,0.9587628865979382,3.5553480614894135,0.5853924418604651,0.5258838383838383,0.6180811808118081,0.5979381443298969,2.3513752571634776,0.9831031976744186,0.9602272727272727,0.977859778597786,0.9587628865979382,0.9449850299401198,0.8318240620957309,0.9552238805970149,0.8865979381443299,0.9659638554216867,0.9198113207547169,0.9632352941176471,0.9512195121951219
1975,Symbolic Register Automata.,cav,2019,"Frits Vaandrager, Abhisek Midya",https://www.semanticscholar.org/paper/a08ff09a9c62bf383497d79fbe268f548364715b,train,,a08ff09a9c62bf383497d79fbe268f548364715b,vaandrager,1,27,2,,,,,,,,,,Symbolic Register Automata.,2019.0,True,,1.0,0.0,https://openalex.org/W2965996947,https://doi.org/10.1007/978-3-030-25540-4_1,Symbolic Register Automata,2019.0,16.0,27.0,3.9123,False,1,title,https://openalex.org/W2965996947,2019.0,16.0,27.0,3.9123,False,1.0,0.0,,,s2_abstract,1605,True,,,,,,,,,,,,,,,,,,S2:a08ff09a9c62bf383497d79fbe268f548364715b,s2_id,a08ff09a9c62bf383497d79fbe268f548364715b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,2.833213344056216,3.332204510175204,1.5917422638984113,,,,,,,8,16.0,27.0,2.0,16.0,,1,,1,none,none,none,0,0,0,2.833213344056216,0.7948764534883721,0.6717171717171717,0.7121771217712177,0.5979381443298969,3.332204510175204,0.4296875,0.35164141414141414,0.466789667896679,0.422680412371134,1.0986122886681098,0.7559956395348837,0.6186868686868687,0.7121771217712177,0.5979381443298969,0.844685628742515,0.5756791720569211,0.8395522388059702,0.6701030927835051,,,,
1976,Communication-Closed Asynchronous Protocols.,cav,2019,,https://www.semanticscholar.org/paper/6e8bc84a61852bad0aaf0add4e7a181257afb475,train,,6e8bc84a61852bad0aaf0add4e7a181257afb475,,0,44,0,,,,,,,,,,Communication-Closed Asynchronous Protocols.,2019.0,True,,1.0,0.0,https://openalex.org/W2913498875,https://doi.org/10.1007/978-3-030-25543-5_20,Communication-Closed Asynchronous Protocols,2019.0,23.0,48.0,7.7343,False,1,title,https://openalex.org/W2913498875,2019.0,23.0,48.0,7.7343,False,1.0,0.0,,,s2_abstract,636,True,,,,,,,,,,,,,,,,,,S2:6e8bc84a61852bad0aaf0add4e7a181257afb475,s2_id,6e8bc84a61852bad0aaf0add4e7a181257afb475,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,3.1780538303479458,3.8918202981106265,2.167257802996486,,,,,,,8,23.0,48.0,2.875,23.0,,1,,1,none,none,none,0,0,0,3.1780538303479458,0.8650072674418605,0.7664141414141414,0.8118081180811808,0.7422680412371134,3.8918202981106265,0.8234011627906976,0.7916666666666666,0.8431734317343174,0.8505154639175257,1.3545456628053103,0.84375,0.7335858585858586,0.8118081180811808,0.7422680412371134,0.9341317365269461,0.7981888745148771,0.9440298507462687,0.8556701030927835,,,,
1977,Sound Approximation of Programs with Elementary Functions.,cav,2019,"Eva Darulova, Anastasia Volkova",10.1007/978-3-030-25543-5_11,train,10.1007/978-3-030-25543-5_11,,darulova,1,58,2,True,,https://openalex.org/W2900910637,Sound Approximation of Programs with Elementary Functions,2019.0,0.0,32.0,0.0,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2900910637,2019.0,0.0,32.0,0.0,False,0.0,,preprint,,s2_abstract,1316,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25543-5_11,doi,10.1007/978-3-030-25543-5_11,True,,7f98578c03e6ad89c1f9a3962b0a43321d1b19aa,Sound Approximation of Programs with Elementary Functions,International Conference on Computer Aided Verification,2018.0,46.0,14.0,0.0,JournalArticle|Conference,Computer Science,False,,,,,,,,,,,,,,,,1,doi,46.0,14.0,0.0,2018.0,False,International Conference on Computer Aided Verification,True,,Sound Approximation of Programs with Elementary Functions,Springer International Publishing,book-chapter,,0.0,28.0,8.0,1.0,0.0,True,,7.0,0.0,3.4965075614664802,0.0,3.8501476017100584,2.70805020110221,0.0,3.367295829986474,2.1972245773362196,2.0794415416798357,8,14.0,46.0,1.75,7.25,5.737304826019502,4,0.0,4,computer science,journalarticle,none,0,1,0,2.70805020110221,0.7614462209302325,0.6300505050505051,0.6697416974169742,0.5567010309278351,3.8501476017100584,0.7986918604651163,0.7664141414141414,0.8118081180811808,0.8195876288659794,1.0116009116784799,0.720203488372093,0.5656565656565656,0.6697416974169742,0.5567010309278351,0.13566616766467066,0.062095730918499355,0.125,0.061855670103092786,0.3228915662650602,0.2511792452830189,0.31862745098039214,0.2926829268292683
1979,An Evaluation of Monte-Carlo Tree Search for Property Falsification on Hybrid Flight Control Laws.,cav,2019,"Rémi Delmas, Thomas Loquen, Josep Boada-Bauxell, Mathieu Carton",10.1007/978-3-030-28423-7_3,train,10.1007/978-3-030-28423-7_3,,delmas,1,98,4,True,,https://openalex.org/W2966679149,An Evaluation of Monte-Carlo Tree Search for Property Falsification on Hybrid Flight Control Laws,2019.0,8.0,19.0,2.9432,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2966679149,2019.0,8.0,19.0,2.9432,False,0.0,,book-chapter,,s2_tldr,254,True,Computer Science,JournalArticle,DOI:10.1007/978-3-030-28423-7_3,doi,10.1007/978-3-030-28423-7_3,True,,b64832fc99faa614483aa8ae2f53dd70599a9b8e,An Evaluation of Monte-Carlo Tree Search for Property Falsification on Hybrid Flight Control Laws,NSV@CAV,2019.0,16.0,8.0,1.0,JournalArticle,Computer Science,False,,,,,,,,,,,,,,,,1,doi,16.0,8.0,1.0,2019.0,False,NSV@CAV,True,,An Evaluation of Monte-Carlo Tree Search for Property Falsification on Hybrid Flight Control Laws,Springer International Publishing,book-chapter,,0.0,16.0,6.0,1.0,0.0,True,,6.0,2.1972245773362196,2.995732273553991,1.371992576409031,2.833213344056216,2.1972245773362196,0.6931471805599453,2.833213344056216,1.9459101490553132,1.9459101490553132,8,8.0,19.0,1.0,7.0,1.1547005383792515,4,0.125,4,computer science,journalarticle,none,0,1,0,2.1972245773362196,0.6271802325581395,0.4678030303030303,0.5350553505535055,0.3865979381443299,2.995732273553991,0.26671511627906974,0.16287878787878787,0.2859778597785978,0.19072164948453607,0.6931471805599453,0.5508720930232558,0.3832070707070707,0.5350553505535055,0.3865979381443299,0.8027694610778443,0.48253557567917205,0.8059701492537313,0.6185567010309279,0.7201807228915663,0.5884433962264151,0.6936274509803921,0.6463414634146342
1980,Synthesizing Approximate Implementations for Unrealizable Specifications.,cav,2019,"Rayna Dimitrova, Bernd Finkbeiner, Hazem Torfah",10.1007/978-3-030-25540-4_13,train,10.1007/978-3-030-25540-4_13,,dimitrova,1,73,3,True,,https://openalex.org/W2961049340,Synthesizing Approximate Implementations for Unrealizable Specifications,2019.0,3.0,16.0,1.4673,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2961049340,2019.0,3.0,16.0,1.4673,False,0.0,,book-chapter,,s2_abstract,765,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25540-4_13,doi,10.1007/978-3-030-25540-4_13,True,,e52902e632c5685e101d9fc2712a8a2b176624ee,Synthesizing Approximate Implementations for Unrealizable Specifications,International Conference on Computer Aided Verification,2019.0,16.0,4.0,0.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,16.0,4.0,0.0,2019.0,True,International Conference on Computer Aided Verification,True,,Synthesizing Approximate Implementations for Unrealizable Specifications,Springer International Publishing,book-chapter,,0.0,14.0,2.0,1.0,0.0,True,,2.0,1.3862943611198906,2.833213344056216,0.9031244353423962,2.833213344056216,1.6094379124341003,0.0,2.70805020110221,1.0986122886681098,1.0986122886681098,8,4.0,16.0,0.5,2.75,0.9574271077563381,4,0.0,4,computer science,journalarticle,none,0,1,0,1.6094379124341003,0.4582122093023256,0.3005050505050505,0.3726937269372694,0.17525773195876287,2.833213344056216,0.21711482558139536,0.11805555555555555,0.19557195571955718,0.0979381443298969,0.4054651081081644,0.36773255813953487,0.20896464646464646,0.3726937269372694,0.17525773195876287,0.6912425149700598,0.35963777490297544,0.6791044776119403,0.5154639175257731,0.3228915662650602,0.2511792452830189,0.31862745098039214,0.2926829268292683
1981,VerifAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems.,cav,2019,"Tommaso Dreossi, Daniel J. Fremont, Shromona Ghosh, Edward Kim, Hadi Ravanbakhsh, Marcell Vazquez-Chanlatte, Sanjit A. Seshia",10.1007/978-3-030-25540-4_25,train,10.1007/978-3-030-25540-4_25,,dreossi,1,95,7,True,,https://openalex.org/W2965660219,VerifAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems,2019.0,189.0,24.0,26.7186,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2965660219,2019.0,189.0,24.0,26.7186,False,0.0,,book-chapter,,s2_abstract,770,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25540-4_25,doi,10.1007/978-3-030-25540-4_25,True,,70529da5e31152548d7b9baa8eb6d1e1cc88b075,VerifAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems,International Conference on Computer Aided Verification,2019.0,24.0,223.0,8.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,24.0,223.0,8.0,2019.0,True,International Conference on Computer Aided Verification,True,,VerifAI: A Toolkit for the Formal Design and Analysis of Artificial Intelligence-Based Systems,Springer International Publishing,book-chapter,,0.0,27.0,150.0,1.0,0.0,True,,134.0,5.247024072160486,3.2188758248682006,3.3221036679957745,3.2188758248682006,5.4116460518550396,2.1972245773362196,3.332204510175204,5.017279836814924,4.90527477843843,8,223.0,27.0,27.875,174.0,40.00833246545858,4,0.03587443946188341,4,computer science,journalarticle,none,0,1,0,5.4116460518550396,0.9978197674418605,0.9924242424242424,0.996309963099631,0.9896907216494846,3.332204510175204,0.4296875,0.35164141414141414,0.466789667896679,0.422680412371134,3.3629761688419575,0.9974563953488372,0.9911616161616161,0.996309963099631,0.9896907216494846,0.9932634730538922,0.9805950840879689,0.996268656716418,0.9896907216494846,0.9725903614457831,0.9339622641509434,0.9754901960784313,0.9695121951219512
1982,Efficient Synthesis with Probabilistic Constraints.,cav,2019,"Onur Karatalay, Ioannis Psaromiligkos, Benoit Champagne",https://www.semanticscholar.org/paper/541f654a304fc331b9fc6b0ef2f2ea8a229b1b81,train,,541f654a304fc331b9fc6b0ef2f2ea8a229b1b81,karatalay,1,51,3,,,,,,,,,,Efficient Synthesis with Probabilistic Constraints.,2019.0,True,,1.0,0.0,https://openalex.org/W2946401682,https://doi.org/10.1007/978-3-030-25540-4_15,Efficient Synthesis with Probabilistic Constraints,2019.0,1.0,35.0,0.2754,False,1,title,https://openalex.org/W2946401682,2019.0,1.0,35.0,0.2754,False,1.0,0.0,,,s2_abstract,700,True,,,,,,,,,,,,,,,,,,S2:541f654a304fc331b9fc6b0ef2f2ea8a229b1b81,s2_id,541f654a304fc331b9fc6b0ef2f2ea8a229b1b81,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,0.6931471805599453,3.58351893845611,0.24325985489903418,,,,,,,8,1.0,35.0,0.125,1.0,,1,,1,none,none,none,0,0,0,0.6931471805599453,0.22311046511627908,0.12815656565656566,0.1881918819188192,0.05670103092783505,3.58351893845611,0.6073764534883721,0.5498737373737373,0.6457564575645757,0.6288659793814433,0.11778303565638346,0.1867732558139535,0.09659090909090909,0.1881918819188192,0.05670103092783505,0.35422904191616766,0.1461836998706339,0.3414179104477612,0.18556701030927836,,,,
1983,Security-Aware Synthesis Using Delayed-Action Games.,cav,2019,"Mahmoud Elfar, Yu Wang, Miroslav Pajic",10.1007/978-3-030-25540-4_10,train,10.1007/978-3-030-25540-4_10,,elfar,1,52,3,True,,https://openalex.org/W2913967299,Security-Aware Synthesis Using Delayed-Action Games,2019.0,0.0,33.0,0.0,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2913967299,2019.0,0.0,33.0,0.0,False,0.0,,preprint,,s2_abstract,1171,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25540-4_10,doi,10.1007/978-3-030-25540-4_10,True,,81ce4c6ef5c27d95cb2f01feab32e117f6fbf4d7,Security-Aware Synthesis Using Delayed-Action Games,International Conference on Computer Aided Verification,2019.0,33.0,5.0,0.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,33.0,5.0,0.0,2019.0,True,International Conference on Computer Aided Verification,True,,Security-Aware Synthesis Using Delayed-Action Games,Springer International Publishing,book-chapter,,0.0,30.0,3.0,1.0,0.0,True,,4.0,0.0,3.5263605246161616,0.0,3.5263605246161616,1.791759469228055,0.0,3.4339872044851463,1.3862943611198906,1.6094379124341003,8,5.0,33.0,0.625,3.0,2.160246899469287,4,0.0,4,computer science,journalarticle,none,0,1,0,1.791759469228055,0.5136264534883721,0.3541666666666667,0.4317343173431734,0.2268041237113402,3.5263605246161616,0.5625,0.5006313131313131,0.5922509225092251,0.5618556701030928,0.4855078157817008,0.421875,0.2537878787878788,0.4317343173431734,0.2268041237113402,0.13566616766467066,0.062095730918499355,0.125,0.061855670103092786,0.3228915662650602,0.2511792452830189,0.31862745098039214,0.2926829268292683
1984,Violat: Generating Tests of Observational Refinement for Concurrent Objects.,cav,2019,"Michael Emmi, Constantin Enea",10.1007/978-3-030-25543-5_30,train,10.1007/978-3-030-25543-5_30,,emmi,1,76,2,True,,https://openalex.org/W2962175388,Violat: Generating Tests of Observational Refinement for Concurrent Objects,2019.0,7.0,52.0,1.0182,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2962175388,2019.0,7.0,52.0,1.0182,False,0.0,,book-chapter,,s2_abstract,683,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25543-5_30,doi,10.1007/978-3-030-25543-5_30,True,,aeb04a842013aab07b1e3a3a482777d5d98729ad,Violat: Generating Tests of Observational Refinement for Concurrent Objects,International Conference on Computer Aided Verification,2019.0,48.0,6.0,0.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,48.0,6.0,0.0,2019.0,True,International Conference on Computer Aided Verification,True,,Violat: Generating Tests of Observational Refinement for Concurrent Objects,Springer International Publishing,book-chapter,,0.0,49.0,8.0,1.0,0.0,True,,5.0,2.0794415416798357,3.970291913552122,0.7022060250482913,3.8918202981106265,1.9459101490553132,0.0,3.912023005428146,2.1972245773362196,1.791759469228055,8,8.0,52.0,1.0,6.5,1.2909944487358056,4,0.0,4,computer science,journalarticle,none,0,1,0,2.1972245773362196,0.6271802325581395,0.4678030303030303,0.5350553505535055,0.3865979381443299,3.970291913552122,0.8671875,0.8459595959595959,0.8782287822878229,0.9072164948453608,0.6931471805599453,0.5508720930232558,0.3832070707070707,0.5350553505535055,0.3865979381443299,0.6115269461077845,0.296248382923674,0.6119402985074627,0.4742268041237113,0.3228915662650602,0.2511792452830189,0.31862745098039214,0.2926829268292683
1985,SecCSL: Security Concurrent Separation Logic.,cav,2019,"Gidon Ernst, Toby Murray",10.1007/978-3-030-25543-5_13,train,10.1007/978-3-030-25543-5_13,,ernst,1,45,2,True,,https://openalex.org/W2957876159,SecCSL: Security Concurrent Separation Logic,2019.0,29.0,50.0,4.729,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2957876159,2019.0,29.0,50.0,4.729,False,0.0,,book-chapter,,s2_abstract,692,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25543-5_13,doi,10.1007/978-3-030-25543-5_13,True,,1c771b56c7e11adf01f50bd653878bf31f7fbe63,SecCSL: Security Concurrent Separation Logic,International Conference on Computer Aided Verification,2019.0,51.0,27.0,5.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,51.0,27.0,5.0,2019.0,True,International Conference on Computer Aided Verification,True,,SecCSL: Security Concurrent Separation Logic,Springer International Publishing,book-chapter,,0.0,50.0,20.0,1.0,0.0,True,,20.0,3.4011973816621555,3.9318256327243257,1.7455409954264407,3.9512437185814275,3.332204510175204,1.791759469228055,3.9318256327243257,3.044522437723423,3.044522437723423,8,29.0,51.0,3.625,24.0,4.69041575982343,4,0.18518518518518517,4,computer science,journalarticle,none,0,1,0,3.4011973816621555,0.9000726744186046,0.8200757575757576,0.8579335793357934,0.7938144329896907,3.9512437185814275,0.8582848837209303,0.8358585858585859,0.8671586715867159,0.8969072164948454,1.5314763709643886,0.885719476744186,0.7941919191919192,0.8579335793357934,0.7938144329896907,0.873877245508982,0.6429495472186287,0.8731343283582089,0.7216494845360825,0.944578313253012,0.8820754716981132,0.9362745098039216,0.9024390243902439
1987,StreamLAB: Stream-based Monitoring of Cyber-Physical Systems.,cav,2019,"Peter Faymonville, Bernd Finkbeiner, Malte Schledjewski, Maximilian Schwenger, Marvin Stenger, Leander Tentrup, Hazem Torfah",10.1007/978-3-030-25540-4_24,train,10.1007/978-3-030-25540-4_24,,faymonville,1,61,7,True,,https://openalex.org/W2961558634,StreamLAB: Stream-based Monitoring of Cyber-Physical Systems,2019.0,77.0,23.0,23.4788,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2961558634,2019.0,77.0,23.0,23.4788,False,0.0,,book-chapter,,s2_abstract,689,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25540-4_24,doi,10.1007/978-3-030-25540-4_24,True,,41a1730ac71cbfafda7c2c2e7205ad499fe92ac3,StreamLAB: Stream-based Monitoring of Cyber-Physical Systems,International Conference on Computer Aided Verification,2019.0,24.0,66.0,4.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,24.0,66.0,4.0,2019.0,True,International Conference on Computer Aided Verification,True,,StreamLAB: Stream-based Monitoring of Cyber-Physical Systems,Springer International Publishing,book-chapter,,0.0,24.0,62.0,1.0,0.0,True,,59.0,4.356708826689592,3.1780538303479458,3.1978074368347817,3.2188758248682006,4.204692619390966,1.6094379124341003,3.2188758248682006,4.143134726391533,4.0943445622221,8,77.0,24.0,9.625,66.0,7.874007874011811,4,0.06060606060606061,4,computer science,journalarticle,none,0,1,0,4.356708826689592,0.9820130813953488,0.9627525252525253,0.9833948339483395,0.9742268041237113,3.2188758248682006,0.36155523255813954,0.25946969696969696,0.4022140221402214,0.29381443298969073,2.3632097148104805,0.9841933139534884,0.9627525252525253,0.9833948339483395,0.9742268041237113,0.9925149700598802,0.9780077619663649,0.9925373134328358,0.979381443298969,0.9240963855421687,0.8514150943396226,0.9044117647058824,0.8658536585365854
1991,Temporal Stream Logic: Synthesis Beyond the Bools.,cav,2019,"Bernd Finkbeiner, Felix Klein, Ruzica Piskac, Mark Santolucito",10.1007/978-3-030-25540-4_35,train,10.1007/978-3-030-25540-4_35,,finkbeiner,1,50,4,True,,https://openalex.org/W2947784983,Temporal Stream Logic: Synthesis Beyond the Bools,2019.0,30.0,54.0,5.3794,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2947784983,2019.0,30.0,54.0,5.3794,False,0.0,,book-chapter,,s2_abstract,1015,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-030-25540-4_35,doi,10.1007/978-3-030-25540-4_35,True,,408d1b2f5d4518f5fc5d0a5fbba0b17eab47bd30,Temporal Stream Logic: Synthesis beyond the Bools,International Conference on Computer Aided Verification,2017.0,74.0,48.0,4.0,JournalArticle|Conference,Computer Science,True,,,,,,,,,,,,,,,,1,doi,74.0,48.0,4.0,2017.0,True,International Conference on Computer Aided Verification,True,,Temporal Stream Logic: Synthesis Beyond the Bools,Springer International Publishing,book-chapter,,0.0,53.0,22.0,1.0,0.0,True,,22.0,3.4339872044851463,4.007333185232471,1.8530740490471476,4.31748811353631,3.8918202981106265,1.6094379124341003,3.9889840465642745,3.1354942159291497,3.1354942159291497,8,48.0,74.0,6.0,30.5,12.26104943849968,4,0.08333333333333333,4,computer science,journalarticle,none,0,1,0,3.8918202981106265,0.9565770348837209,0.9109848484848485,0.933579335793358,0.8969072164948454,4.31748811353631,0.965843023255814,0.9797979797979798,0.9704797047970479,0.979381443298969,1.9459101490553132,0.9534883720930233,0.9065656565656566,0.933579335793358,0.8969072164948454,0.8884730538922155,0.6765847347994826,0.9029850746268657,0.7731958762886598,0.9240963855421687,0.8514150943396226,0.9044117647058824,0.8658536585365854
