id,title,venue,year,authors,doi,Label
1815,HybridSynchAADL: Modeling and Formal Analysis of Virtually Synchronous CPSs in AADL.,cav,2021,"Jaehun Lee, Sharon Kim, Kyungmin Bae, Peter Csaba Ölveczky",https://www.semanticscholar.org/paper/885625536eaa339d18793d3b0bedb04807c45f53,2
1818,ATLAS: Automated Amortised Complexity Analysis of Self-adjusting Data Structures.,cav,2021,"Lorenz Leutgeb, Georg Moser, Florian Zuleger",10.1007/978-3-030-81688-9_5,1
1819,"Gillian, Part II: Real-World Verification for JavaScript and C.",cav,2021,"Petar Maksimović, Sacha-Élie Ayoun, José Fragoso Santos, Philippa Gardner",10.1007/978-3-030-81688-9_38,1
1820,Pono: A Flexible and Extensible SMT-Based Model Checker.,cav,2021,"Makai Mann, Ahmed Irfan, Florian Lonsing, Yahan Yang, Hongce Zhang, Kristopher Brown, Aarti Gupta, Clark Barrett",10.1007/978-3-030-81688-9_22,1
1821,Automatically Tailoring Abstract Interpretation to Custom Usage Scenarios.,cav,2021,"Muhammad Numair Mansur, Benjamin Mariano, Maria Christakis, Jorge A. Navas, Valentin Wüstholz",10.1007/978-3-030-81688-9_36,1
1822,Learning Union of Integer Hypercubes with Queries - (with Applications to Monadic Decomposition).,cav,2021,"Oliver Markgraf, Daniel Stan, Anthony W. Lin",10.1007/978-3-030-81688-9_12,2
1823,"Functional Correctness of C Implementations of Dijkstra&apos;s, Kruskal&apos;s, and Prim&apos;s Algorithms.",cav,2021,"Akira Mizuno, Hachiro Yasuda, Hirofumi Kurita, Kazunori Takashima",10.1615/plasmamed.2013006341,1
1825,GPU Acceleration of Bounded Model Checking with ParaFROST.,cav,2021,"Muhammad Osama, Anton Wijs",10.1007/978-3-030-81688-9_21,1
1826,Formally Validating a Practical Verification Condition Generator.,cav,2021,"Gaurav Parthasarathy, Peter Müller, Alexander J. Summers",10.1007/978-3-030-81688-9_33,2
1829,Ghost Signals: Verifying Termination of Busy Waiting - Verifying Termination of Busy Waiting.,cav,2021,"Tobias Reinhard, Bart Jacobs",10.1007/978-3-030-81688-9_2,1
1830,Scalable Polyhedral Verification of Recurrent Neural Networks.,cav,2021,"Wonryong Ryou, Jiayu Chen, Mislav Balunovic, Gagandeep Singh, Andrei Dan, Martin Vechev",10.1007/978-3-030-81685-8_10,4
1831,CoqQFBV: A Scalable Certified SMT Quantifier-Free Bit-Vector Solver.,cav,2021,"Xiaomu Shi, Yu-Fu Fu, Jiaxiang Liu, Ming-Hsien Tsai, Bow-Yaw Wang, Bo-Yin Yang",10.1007/978-3-030-81688-9_7,1
1832,DNNV: A Framework for Deep Neural Network Verification.,cav,2021,"David Shriver, Sebastian Elbaum, Matthew B. Dwyer",10.1007/978-3-030-81685-8_6,5
1833,SceneChecker: Boosting Scenario Verification Using Symmetry Abstractions.,cav,2021,"Hussein Sibai, Yangge Li, Sayan Mitra",https://www.semanticscholar.org/paper/f027fa75c894a0857493998a7e93c995ec756187,2
1836,Constraint-Based Relational Verification.,cav,2021,,https://www.semanticscholar.org/paper/ecee36f97ea4d997afbbe6c74b40292888907bab,3
1839,Gobra: Modular Specification and Verification of Go Programs.,cav,2021,"Felix A. Wolf, Linard Arquint, Martin Clochard, Wytse Oortwijn, João C. Pereira, Peter Müller",https://www.semanticscholar.org/paper/168b3e5e5f4b38e138c3c4f3094752d24bb579b5,2
1840,"Front Matter, Table of Contents, Preface, Conference Organization.",cav,2021,,https://www.semanticscholar.org/paper/8e42e29fda871771a1e22ebc95d96aac2bf097f3,1
1841,Automatic Generation and Validation of Instruction Encoders and Decoders.,cav,2021,"Xiangzhe Xu, Jinhua Wu, Yuting Wang, Zhenguo Yin, Pengfei Li",10.1007/978-3-030-81688-9_34,3
1842,An Iterative Scheme of Safe Reinforcement Learning for Nonlinear Systems via Barrier Certificate Generation.,cav,2021,"Zhengfeng Yang, Yidan Zhang, Wang Lin, Xia Zeng, Xiaochao Tang, Zhenbing Zeng, Zhiming Liu",10.1007/978-3-030-81685-8_22,1
1843,Progress in Certifying Hardware Model Checking Results.,cav,2021,"Emily Yu, Armin Biere, Keijo Heljanko",10.1007/978-3-030-81688-9_17,2
1844,Effective Hybrid System Falsification Using Monte Carlo Tree Search Guided by QB-Robustness.,cav,2021,"Zhenya Zhang, Deyun Lyu, Paolo Arcaini, Lei Ma, Ichiro Hasuo, Jianjun Zhao",10.1007/978-3-030-81685-8_29,1
1845,BDD4BNN: A BDD-Based Quantitative Analysis Framework for Binarized Neural Networks.,cav,2021,"Yedi Zhang, Zhe Zhao, Guangke Chen, Fu Song, Taolue Chen",10.1007/978-3-030-81685-8_8,4
1846,Reflections on Termination of Linear Loops.,cav,2021,", Hongyi Chen",https://www.semanticscholar.org/paper/4b2ef9fab3dc69fb37726b5ff72a11e7ea0fed4b,2
1847,"Computer Aided Verification - 33rd International Conference, CAV 2021, Virtual Event, July 20-23, 2021, Proceedings, Part I",cav,2021,,https://www.semanticscholar.org/paper/6eaa45a2694ae339b61bea6701ab42fb58ad6629,1
1848,"Computer Aided Verification - 33rd International Conference, CAV 2021, Virtual Event, July 20-23, 2021, Proceedings, Part II",cav,2021,,https://www.semanticscholar.org/paper/4541f07509ef12318035099d54eeb532457fb982,1
1849,"3rd International Workshop on Formal Methods for Blockchains, FMBC@CAV 2021, Los Angeles, California, USA (Virtual Conference), July 18-19, 2021",cav,2021,,https://www.semanticscholar.org/paper/e3e6a6727b2abe42c97881d4b0017d05bf1e4630,1
1850,Reachability Analysis Using Message Passing over Tree Decompositions.,cav,2020,Sriram Sankaranarayanan,10.1007/978-3-030-53288-8_30,2
1852,End-to-End Formal Verification of Ethereum 2.0 Deposit Smart Contract.,cav,2020,"Daejun Park, Yi Zhang, Grigore Rosu",https://www.semanticscholar.org/paper/dedf58835159ed91b98170bb8f27971228ba1bb5,1
1853,SeQuaiA: A Scalable Tool for Semi-Quantitative Analysis of Chemical Reaction Networks.,cav,2020,"Milan Češka, Calvin Chau, Jan Křetínský",10.1007/978-3-030-53288-8_32,1
1854,A Novel Approach for Solving the BMI Problem in Barrier Certificates Generation.,cav,2020,"Xin Chen, Chao Peng, Wang Lin, Zhengfeng Yang, Yifang Zhang, Xuandong Li",10.1007/978-3-030-53288-8_29,1
1855,Synthesis of Super-Optimized Smart Contracts Using Max-SMT.,cav,2020,"Elvira Albert, Pablo Gordillo, Albert Rubio, Maria A. Schett",10.1007/978-3-030-53288-8_10,1
1856,Good-Enough Synthesis.,cav,2020,Liam Shields,https://www.semanticscholar.org/paper/47d632856aa736e194557351f27580b77a294abb,2
1857,Stratified Abstraction of Access Control Policies.,cav,2020,,https://www.semanticscholar.org/paper/740aeefdbcea694be3880b3df7f50091cf0a48f4,1
1858,Improved Geometric Path Enumeration for Verifying ReLU Neural Networks.,cav,2020,"Stanley Bak, Hoang-Dung Tran, Kerianne Hobbs, Taylor T. Johnson",10.1007/978-3-030-53288-8_4,5
1860,RTLola Cleared for Take-Off: Monitoring Autonomous Aircraft.,cav,2020,"Jan Baumeister, Bernd Finkbeiner, Sebastian Schirmer, Maximilian Schwenger, Christoph Torens",10.1007/978-3-030-53291-8_3,2
1861,Global PAC Bounds for Learning Discrete Time Markov Chains.,cav,2020,,https://www.semanticscholar.org/paper/7577ba5a4ee2bb5a50d656e055019caf44ab69f9,4
1862,Approximate Counting of Minimal Unsatisfiable Subsets.,cav,2020,"Jaroslav Bendík, Kuldeep S. Meel",https://www.semanticscholar.org/paper/5f93630a89c7bb963465c1ae90fb4867380787b7,3
1863,AEON: Attractor Bifurcation Analysis of Parametrised Boolean Networks.,cav,2020,"Nikola Beneš, Luboš Brim, Jakub Kadlecaj, Samuel Pastva, David Šafránek",10.1007/978-3-030-53288-8_28,3
1864,Qualitative Controller Synthesis for Consumption Markov Decision Processes.,cav,2020,"Jianling Fu, Cheng-Chao Huang, Yong Li, Jingyi Mei, Ming Xu, Lijun Zhang",https://www.semanticscholar.org/paper/484594854922c8a0c9c7f444f09dc024c8c7fcb3,3
1866,Checking Qualitative Liveness Properties of Replicated Systems with Stochastic Scheduling.,cav,2020,"Michael Blondin, Javier Esparza, Martin Helfrich, Antonín Kučera, Philipp J. Meyer",10.1007/978-3-030-53291-8_20,2
1867,Towards Verifying the Bitcoin-S Library (Short Paper).,cav,2020,Pawel Szalachowski,https://www.semanticscholar.org/paper/3444041d2a7cd05a7011c3eb966878fd81407806,1
1868,A Blockchain Model in Tamarin and Formal Analysis of Hash Time Lock Contract.,cav,2020,"Fadi Barbàra, Claudio Schifanella",https://www.semanticscholar.org/paper/1321cd44b49e7d2665e17f55764794f6392ec0ce,1
1869,Formal Specification and Model Checking of the Tendermint Blockchain Synchronization Protocol (Short Paper).,cav,2020,"Sean Braithwaite, Ethan Buchman, Igor Konnov, Zarko Milosevic, Ilina Stoilkovska, Josef Widder, Anca Zamfir",https://www.semanticscholar.org/paper/4ecb94c54a01dd894d2153596fcb5394b19ae39d,2
1870,Reasoning over Permissions Regions in Concurrent Separation Logic.,cav,2020,"James Brotherston, Diana Costa, Aquinas Hobor, John Wickerson",10.1007/978-3-030-53291-8_13,3
1871,Stochastic Games with Lexicographic Reachability-Safety Objectives.,cav,2020,"Krishnendu Chatterjee, Joost-Pieter Katoen, Maximilian Weininger, Tobias Winkler",10.1007/978-3-030-53291-8_21,3
1872,Program Synthesis Using Deduction-Guided Reinforcement Learning.,cav,2020,"Yanju Chen, Chenglong Wang, Osbert Bastani, Isil Dillig, Yu Feng",10.1007/978-3-030-53291-8_30,4
1874,Automata Tutor v3.,cav,2020,"Loris D’Antoni, Martin Helfrich, Jan Kretinsky, Emanuel Ramneantu, Maximilian Weininger",10.1007/978-3-030-53291-8_1,1
1875,PIRK: Scalable Interval Reachability Analysis for High-Dimensional Nonlinear Systems.,cav,2020,"Alex Devonport, Mahmoud Khaled, Murat Arcak, Majid Zamani",10.1007/978-3-030-53288-8_27,2
1876,Recursive Data Structures in SPARK.,cav,2020,,https://www.semanticscholar.org/paper/44525a76fa265edc2bf5cfb3ee5d4f1c9e25685c,1
1878,Fast and Guaranteed Safe Controller Synthesis for Nonlinear Vehicle Models.,cav,2020,"Chuchu Fan, Kristina Miller, Sayan Mitra",https://www.semanticscholar.org/paper/7735957953640b02c31dae5f90b67621c992ee69,4
1879,Unbounded-Time Safety Verification of Stochastic Differential Dynamics.,cav,2020,"Shenghua Feng, Mingshuai Chen, Bai Xue, Sriram Sankaranarayanan, Naijun Zhan",10.1007/978-3-030-53291-8_18,3
1880,AdamMC: A Model Checker for Petri Nets with Transits against Flow-LTL.,cav,2020,"Bernd Finkbeiner, Manuel Gieseking, Jesko Hecking-Harbusch, Ernst-Rüdiger Olderog",10.1007/978-3-030-53291-8_5,1
1881,Realizing ømega-regular Hyperproperties.,cav,2020,"Raven Beutner, Bernd Finkbeiner",https://www.semanticscholar.org/paper/d1e1a5056692f9dd3f024e500bdb81b0048c0849,2
1882,Formal Analysis and Redesign of a Neural Network-Based Aircraft Taxiing System with VerifAI.,cav,2020,"Daniel J. Fremont, Johnathan Chiu, Dragos D. Margineantu, Denis Osipychev, Sanjit A. Seshia",10.1007/978-3-030-53288-8_6,4
1883,Nonlinear Craig Interpolant Generation.,cav,2020,"Ting Gan, Bican Xia, Bai Xue, Naijun Zhan, Liyun Dai",10.1007/978-3-030-53288-8_20,3
1884,Synthesizing JIT Compilers for In-Kernel DSLs.,cav,2020,"Jacob Van Geffen, Luke Nelson, Isil Dillig, Xi Wang, Emina Torlak",10.1007/978-3-030-53291-8_29,1
1885,Manthan: A Data-Driven Approach for Boolean Function Synthesis.,cav,2020,"Priyanka Golia, Subhajit Roy, Kuldeep S. Meel",10.1007/978-3-030-53291-8_31,2
1886,Certifying Certainty and Uncertainty in Approximate Membership Query Structures.,cav,2020,"Kiran Gopinathan, Ilya Sergey",10.1007/978-3-030-53291-8_16,1
1888,Optimistic Value Iteration.,cav,2020,"Feng Liu, Haibo Li, Chongjun Wang",https://www.semanticscholar.org/paper/0b2dfc882d378b21e450f2bb35e1d53df8ea0932,2
1889,SAW: A Tool for Safety Analysis of Weakly-Hard Systems.,cav,2020,"Chao Huang, Kai-Chieh Chang, Chung-Wei Lin, Qi Zhu",10.1007/978-3-030-53288-8_26,1
1891,Inter-Blockchain Protocols with the Isabelle Infrastructure Framework.,cav,2020,Murali Krishna Pasupuleti,https://www.semanticscholar.org/paper/21fea30c052150a1ab7fcdec38a83103633e76e3,1
1892,Towards Model Checking Real-World Software-Defined Networks.,cav,2020,"Vasileios Klimis, George Parisis, Bernhard Reus",10.1007/978-3-030-53291-8_8,2
1897,"PRISM-games 3.0: Stochastic Game Verification with Concurrency, Equilibria and Time.",cav,2020,"Marta Kwiatkowska, Gethin Norman, David Parker, Gabriel Santos",10.1007/978-3-030-53291-8_25,2
1898,AMYTISS: Parallelized Automated Controller Synthesis for Large-Scale Stochastic Systems.,cav,2020,"Abolfazl Lavaei, Mahmoud Khaled, Sadegh Soudjani, Majid Zamani",https://www.semanticscholar.org/paper/af72dc580f18c5e389f80fd068bae1771e628c75,1
1899,Hampa: Solver-Aided Recency-Aware Replication.,cav,2020,"Xiao Li, Farzin Houshmand, Mohsen Lesani",10.1007/978-3-030-53288-8_16,1
1901,On the Formal Verification of the Stellar Consensus Protocol.,cav,2020,"Feiran Lei, Yihao Zhang, Xuefei Tong, Shuaida Wu, Meng Sun",https://www.semanticscholar.org/paper/9bf77d6f28ecb54957cc410efdbf484b0b649c27,1
1902,Ivy: A Multi-modal Verification Tool for Distributed Algorithms.,cav,2020,"Kenneth L. McMillan, Oded Padon",10.1007/978-3-030-53291-8_12,1
1903,"Semantics, Specification, and Bounded Verification of Concurrent Libraries in Replicated Systems.",cav,2020,"Kartik Nagar, Prasita Mukherjee, Suresh Jagannathan",10.1007/978-3-030-53288-8_13,1
1905,Widest Paths and Global Propagation in Bounded Value Iteration for Stochastic Games.,cav,2020,"Kittiphon Phalakarn, Toru Takisaka, Thomas Haas, Ichiro Hasuo",10.1007/978-3-030-53291-8_19,1
1906,Local Reasoning About the Presence of Bugs: Incorrectness Separation Logic.,cav,2020,"Azalea Raad, Josh Berdine, Hoang-Hai Dang, Derek Dreyer, Peter O’Hearn, Jules Villard",10.1007/978-3-030-53291-8_14,4
1909,"Formal Design, Implementation and Verification of Blockchain Languages Using K (Invited Talk).",cav,2020,,10.23919/fmcad.2018.8602996,1
1911,Mechanized Formal Model of Bitcoin&apos;s Blockchain Validation Procedures.,cav,2020,"Massimo Bartoletti, Roberto Zunino",https://www.semanticscholar.org/paper/3692091aa607622133c505c013c03ad3dc21f6c0,1
1912,Verification of Quantitative Hyperproperties Using Trace Enumeration Relations.,cav,2020,"Shubham Sahai, Pramod Subramanyan, Rohit Sinha",10.1007/978-3-030-53288-8_11,1
1913,Symbolic Partial-Order Execution for Testing Multi-Threaded Programs.,cav,2020,"Daniel Schemmel, Julian Büning, César Rodríguez, David Laprell, Klaus Wehrle",10.1007/978-3-030-53288-8_18,1
1914,Populating the Peephole Optimizer of a Smart Contract Compiler.,cav,2020,Robert R. Kessler,https://www.semanticscholar.org/paper/8c297c90870aaff929b6e6276cce9206029c1501,1
1915,Code2Inv: A Deep Learning Framework for Program Verification.,cav,2020,"Xujie Si, Aaditya Naik, Hanjun Dai, Mayur Naik, Le Song",10.1007/978-3-030-53291-8_9,5
1916,"Action-Based Model Checking: Logic, Automata, and Reduction.",cav,2020,"Stephen F. Siegel, Yihao Yan",10.1007/978-3-030-53291-8_6,4
1917,Interpolation-Based Semantic Gate Extraction and Its Applications to QBF Preprocessing.,cav,2020,Friedrich Slivovsky,10.1007/978-3-030-53288-8_24,1
1918,"Tinted, Detached, and Lazy CNF-XOR Solving and Its Applications to Counting and Sampling.",cav,2020,"Mate Soos, Stephan Gocht, Kuldeep S. Meel",10.1007/978-3-030-53288-8_22,1
1919,Automated and Scalable Verification of Integer Multipliers.,cav,2020,"Mertcan Temel, Anna Slobodova, Warren A. Hunt",10.1007/978-3-030-53288-8_23,2
1923,Maximum Causal Entropy Specification Inference from Demonstrations.,cav,2020,"Marcell Vazquez-Chanlatte, Sanjit A. Seshia",10.1007/978-3-030-53291-8_15,2
1924,"Front Matter, Table of Contents, Preface, Conference Organization.",cav,2020,,https://www.semanticscholar.org/paper/8e42e29fda871771a1e22ebc95d96aac2bf097f3,1
1926,The Move Prover.,cav,2020,,https://www.semanticscholar.org/paper/7832c4122cb33c33e1602de5421ebd31b632af21,4
1927,Simulation Framework for Platooning based on Gazebo and SUMO.,cav,2020,"Kenan Ahmic, Anel Tahirbegovic, Adnan Tahirovic, Daniel Watzenig, Georg Stettinger",10.1109/cavs51000.2020.9334630,1
1928,Multi-Vehicle Coordination and Real-time Control of Connected and Automated Vehicles at Roundabouts.,cav,2020,"Sina Alighanbari, Nasser L. Azad",10.1109/cavs51000.2020.9334596,4
1929,A Data-Driven Minimal Approach for CAN Bus Reverse Engineering.,cav,2020,"Alessio Buscemi, German Castignani, Thomas Engel, Ion Turcanu",10.1109/cavs51000.2020.9334650,3
1930,Prototyping EcoCAR Connected Vehicle Testing System Using DigiCAV Development Platform.,cav,2020,"Trevor Crain, Pawel Jaworski, Ioannis Kyriakopoulos, Richard Blachford, Brian C. Fabien",10.1109/cavs51000.2020.9334669,1
1932,Pose-graph based Crowdsourced Mapping Framework.,cav,2020,"Anweshan Das, Joris IJsselmuiden, Gijs Dubbelman",10.1109/cavs51000.2020.9334622,5
1933,Vehicle maneuver-based long-term trajectory prediction at intersection crossings.,cav,2020,"Drakoulis Richardos, Bolovinou Anastasia, Drainakis Georgios, Amditis Angelos",10.1109/cavs51000.2020.9334598,5
1934,Formalizing Traffic Rules for Machine Interpretability.,cav,2020,"Klemens Esterle, Luis Gressenbuch, Alois Knoll",10.1109/cavs51000.2020.9334599,5
1935,Evaluation of Measurement Space Representations of Deep Multi-Modal Object Detection for Extended Object Tracking in Autonomous Driving.,cav,2020,"Lino Antoni Giefer, Razieh Khamsehashari, Kerstin Schill",10.1109/cavs51000.2020.9334646,5
1936,A Methodology to Determine Test Scenarios for Sensor Constellation Evaluations.,cav,2020,"Monish Gogri, Maike Hartstern, Wilhelm Stork, Thomas Winsel",10.1109/cavs51000.2020.9334603,4
1938,Location Information Verification in Future Vehicular Networks.,cav,2020,"Waheeda Jabbar, Robert Malaney, Shihao Yan",10.1109/cavs51000.2020.9334684,5
1939,Evaluation of Sensor Tolerances and Inevitability for Pre-Crash Safety Systems in Real Case Scenarios.,cav,2020,"Robert Lugner, Daniel Vriesman, Maximilian Inderst, Gerald Joy Alphonso Sequeira, Niyathipriya Pasupuleti, Alessandro Zimmer, Thomas Brandmeier",10.1109/cavs51000.2020.9334578,5
1940,Bandwidth-Adaptive Feature Sharing for Cooperative LIDAR Object Detection.,cav,2020,"Ehsan Emad Marvasti, Arash Raftari, Amir Emad Marvasti, Yaser P. Fallah",10.1109/cavs51000.2020.9334618,5
1941,Platoon String Stability: A Passivity Perspective.,cav,2020,"Chiedu N. Mokogwu, Keyvan Hashtrudi-Zaad",10.1109/cavs51000.2020.9334649,2
1942,Collaborative Collision Avoidance for CAVs in Unpredictable Scenarios.,cav,2020,"Dhruvkumar Patel, Rym Zalila-Wenkstern",10.1109/cavs51000.2020.9334661,4
1943,Cooperative Multi-Modal Localization in Connected and Autonomous Vehicles.,cav,2020,"Nikos Piperigkos, Aris S. Lalos, Kostas Berberidis, Christos Anagnostopoulos",10.1109/cavs51000.2020.9334558,4
1945,A Context Aware and Traffic Adaptive Privacy Scheme in VANETs.,cav,2020,"Ikjot Saini, Sherif Saad, Arunita Jaekel",10.1109/cavs51000.2020.9334559,3
1946,Cooperative Road Geometry Estimation via Sharing Processed Camera Data.,cav,2020,Ahmed Hamdi Sakr,10.1109/cavs51000.2020.9334579,4
1947,Infrastructure Supported Automated Driving in Transition Areas - a Prototypic Implementation.,cav,2020,"Julian Schindler, Robert Markowski, Daniel Wesemeyer, Baldomero Coll-Perales, Clarissa Boker, Saifullah Khan",https://www.semanticscholar.org/paper/9f9b8dbddaeb16dbe32626618e64c7df0688cb93,1
1948,Hybrid Model Based Pre-Crash Severity Estimation for Automated Driving.,cav,2020,"Kilian Schneider, Maximilian Inderst, Thomas Brandmeier",10.1109/cavs51000.2020.9334670,4
1950,A Probabilistic Model for Visual Driver Gaze Approximation from Head Pose Estimation.,cav,2020,"Mohsen Shirpour, Steven S. Beauchemin, Michael A. Bauer",10.1109/cavs51000.2020.9334636,5
1951,Validation and testing of the decentralized architecture for the occupancy grid filtering pipeline.,cav,2020,"Kenan Softic, Haris Sikic, Amar Civgin, Georg Stettinger, Daniel Watzenig",10.1109/cavs51000.2020.9334587,3
